longitude,latitude,YR,MO,X,Y,TOT,CR
-73.97501866,40.785135772614005,2015,5,991168,225324,1,GRAND LARCENY
-73.94865992,40.79187908621235,2015,5,998466,227784,1,BURGLARY
-73.946881,40.78998167071296,2015,5,998959,227093,1,FELONY ASSAULT
-73.94926146,40.793943389903184,2015,5,998299,228536,1,FELONY ASSAULT
-73.95297772,40.78885075,2015,5,997271,226680,1,GRAND LARCENY
-73.94540348,40.79057384231736,2015,5,999368,227309,1,GRAND LARCENY
-73.94618538,40.797230180544176,2015,5,999150,229734,2,ROBBERY
-73.96267229,40.79827695067224,2015,5,994585,230113,2,BURGLARY
-73.96645213,40.80163491405192,2015,5,993538,231336,1,FELONY ASSAULT
-73.96379434,40.80051426142989,2015,5,994274,230928,1,GRAND LARCENY
-73.97519938,40.794391046148384,2015,5,991117,228696,2,GRAND LARCENY
-73.97198961,40.79221922940373,2015,5,992006,227905,2,GRAND LARCENY
-73.96767882,40.78958041462109,2015,5,993200,226944,1,GRAND LARCENY OF MOTOR VEHICLE
-73.975248,40.78989793285535,2015,5,991104,227059,1,ROBBERY
-73.93991887,40.80542832886392,2015,5,1000883,232722,1,BURGLARY
-73.94510349,40.79963679696624,2015,5,999449,230611,1,BURGLARY
-73.93814358,40.80338531404748,2015,5,1001375,231978,1,FELONY ASSAULT
-73.92949251,40.78651947093124,2015,5,1003775,225835,1,FELONY ASSAULT
-73.93661867,40.80403773051511,2015,5,1001797,232216,1,GRAND LARCENY
-73.94040232,40.80607359020015,2015,5,1000749,232957,1,GRAND LARCENY
-73.93991887,40.80542832886392,2015,5,1000883,232722,1,GRAND LARCENY
-73.94002224,40.802947150610734,2015,5,1000855,231818,1,GRAND LARCENY
-73.94348956,40.79896081,2015,5,999896,230365,1,GRAND LARCENY OF MOTOR VEHICLE
-73.93483375,40.80090500225522,2015,5,1002292,231075,2,ROBBERY
-73.95806333,40.81600628,2015,5,995858,236573,1,GRAND LARCENY
-73.95631191,40.81484461671064,2015,5,996343,236150,1,GRAND LARCENY
-73.94756354,40.799152125482856,2015,5,998768,230434,1,FELONY ASSAULT
-73.95609185,40.80342922903363,2015,5,996406,231991,1,GRAND LARCENY
-73.94877199,40.805811374943794,2015,5,998432,232860,1,GRAND LARCENY
-73.95317504,40.80096880631573,2015,5,997214,231095,1,GRAND LARCENY
-73.9475705,40.80865436911442,2015,5,998764,233896,1,GRAND LARCENY
-73.94909442,40.80929731737002,2015,5,998342,234130,1,GRAND LARCENY
-73.95162901,40.80113834100904,2015,5,997642,231157,1,ROBBERY
-73.94726229,40.80100467905102,2015,5,998851,231109,1,ROBBERY
-73.9551656,40.82182948695845,2015,5,996659,238695,1,FELONY ASSAULT
-73.94293937,40.82985237931167,2015,5,1000041,241620,1,GRAND LARCENY
-73.94935942,40.83132928840416,2015,5,998264,242157,1,ROBBERY
-73.94506505,40.82871161029396,2015,5,999453,241204,1,ROBBERY
-73.94219265,40.82423083016975,2015,5,1000249,239572,2,ROBBERY
-73.94487513,40.81369791190078,2015,5,999509,235734,1,FELONY ASSAULT
-73.93623019,40.828729021014745,2015,5,1001898,241212,1,FELONY ASSAULT
-73.93752371,40.82883128348117,2015,5,1001540,241249,1,GRAND LARCENY
-73.94594413,40.80966916568232,2015,5,999214,234266,1,GRAND LARCENY
-73.9422631,40.81382289064603,2015,5,1000232,235780,1,GRAND LARCENY
-73.94232442,40.80976896643423,2015,5,1000216,234303,1,GRAND LARCENY OF MOTOR VEHICLE
-73.94131829,40.81599623265232,2015,5,1000493,236572,2,ROBBERY
-73.9364238,40.83031831757435,2015,5,1001844,241791,1,ROBBERY
-73.94347471,40.82070724845011,2015,5,999895,238288,1,ROBBERY
-73.94034967,40.82048061,2015,5,1000760,238206,1,ROBBERY
-73.93446084,40.84583032256482,2015,5,1002383,247443,1,FELONY ASSAULT
-73.94419617,40.83499384164302,2015,5,999692,243493,1,FELONY ASSAULT
-73.94141382,40.83880212060332,2015,5,1000461,244881,2,FELONY ASSAULT
-73.94249434,40.83469108735728,2015,5,1000163,243383,3,FELONY ASSAULT
-73.94569076,40.83683900110388,2015,5,999278,244165,1,GRAND LARCENY
-73.94236905,40.83749063031804,2015,5,1000197,244403,1,ROBBERY
-73.94501655,40.834922873162085,2015,5,999465,243467,1,ROBBERY
-73.92691568,40.860800891112255,2015,5,1004466,252899,1,BURGLARY
-73.92977036,40.85860964847854,2015,5,1003677,252100,2,BURGLARY
-73.93876074,40.851044881295785,2015,5,1001192,249342,1,BURGLARY
-73.9397473,40.85130614769076,2015,5,1000919,249437,1,BURGLARY
-73.92156796,40.864607022110434,2015,5,1005944,254287,1,BURGLARY
-73.92093789,40.86544921437843,2015,5,1006118,254594,1,GRAND LARCENY
-73.92749388,40.85769425481849,2015,5,1004307,251767,1,GRAND LARCENY
-73.93025839,40.85516808859963,2015,5,1003543,250846,1,GRAND LARCENY
-73.92497692,40.86812250138456,2015,5,1005000,255567,1,ROBBERY
-73.9307966,40.85208611095486,2015,5,1003395,249723,1,ROBBERY
-73.93395064,40.85368537732005,2015,5,1002522,250305,1,ROBBERY
-73.9362526,40.85437833740584,2015,5,1001885,250557,1,ROBBERY
-73.91602656,40.81802814812883,2015,5,1007493,237318,1,BURGLARY
-73.90321325,40.81949750871453,2015,5,1011039,237857,1,FELONY ASSAULT
-73.92692559,40.80571451055749,2015,5,1004480,232829,1,FELONY ASSAULT
-73.92759547,40.81086678,2015,5,1004293,234706,1,GRAND LARCENY
-73.91855309,40.80527797745665,2015,5,1006798,232672,1,GRAND LARCENY
-73.9158332,40.805223873958965,2015,5,1007551,232653,1,GRAND LARCENY OF MOTOR VEHICLE
-73.92194328,40.81282556922688,2015,5,1005857,235421,1,MURDER
-73.91676242,40.81317875918534,2015,5,1007291,235551,1,ROBBERY
-73.92328683,40.813103687964094,2015,5,1005485,235522,1,ROBBERY
-73.90839523,40.81612024625307,2015,5,1009606,236625,1,ROBBERY
-73.88624914,40.82665946143896,2015,5,1015731,240472,1,BURGLARY
-73.88714807,40.82712420185189,2015,5,1015482,240641,1,BURGLARY
-73.89438188,40.80897746978769,2015,5,1013488,234027,1,BURGLARY
-73.93257862,40.75582140149884,2015,5,1002929,214650,1,ROBBERY
-73.89110402,40.82311248,2015,5,1014389,239178,1,FELONY ASSAULT
-73.88780467,40.82558780078129,2015,5,1015301,240081,1,FELONY ASSAULT
-73.88770601,40.815539284591935,2015,5,1015333,236420,2,FELONY ASSAULT
-73.9008438,40.81907280857252,2015,5,1011695,237703,2,GRAND LARCENY
-73.88385181,40.81728110968295,2015,5,1016399,237056,1,GRAND LARCENY
-73.94463581,40.64540039219078,2015,5,999614,174418,1,BURGLARY
-73.94840221,40.64444421378479,2015,5,998569,174069,1,BURGLARY
-73.93811738,40.63341881971209,2015,5,1001426,170054,1,BURGLARY
-73.92929589,40.65542691323999,2015,5,1003868,178074,1,FELONY ASSAULT
-73.91756421,40.65292959,2015,5,1007124,177167,1,FELONY ASSAULT
-73.91157741,40.65345762651465,2015,5,1008785,177361,1,GRAND LARCENY
-73.89018587,40.82555441160898,2015,5,1014642,240068,1,GRAND LARCENY
-73.92331337,40.66466475701109,2015,5,1005525,181441,1,GRAND LARCENY
-73.94833773,40.63929771134027,2015,5,998588,172194,1,GRAND LARCENY
-73.95096318,40.64591379418317,2015,5,997858,174604,1,GRAND LARCENY
-73.94921786,40.647513246028105,2015,5,998342,175187,1,GRAND LARCENY
-73.93049159,40.65277069260407,2015,5,1003537,177106,2,GRAND LARCENY
-73.95272428,40.64736926731542,2015,5,997369,175134,1,GRAND LARCENY OF MOTOR VEHICLE
-74.02099711,40.63240700426236,2015,5,978422,169680,1,BURGLARY
-74.03409397,40.619640591777575,2015,5,974785,165030,1,FELONY ASSAULT
-74.0178405,40.63030228452907,2015,5,979298,168913,1,GRAND LARCENY
-74.00892592,40.618863035282885,2015,5,981772,164745,1,ROBBERY
-73.89164142,40.81925940296968,2015,5,1014242,237774,1,GRAND LARCENY OF MOTOR VEHICLE
-73.89507345,40.64984808695381,2015,5,1013366,176051,1,BURGLARY
-73.91776746,40.64299361010624,2015,5,1007071,173547,1,BURGLARY
-73.91555676,40.63874582260044,2015,5,1007686,172000,1,FELONY ASSAULT
-73.89326166,40.63577664,2015,5,1013875,170925,1,GRAND LARCENY
-73.88450264,40.64003632,2015,5,1016304,172480,1,GRAND LARCENY
-73.9134527,40.64695116965267,2015,5,1008267,174990,1,ROBBERY
-73.8921626,40.64924428653717,2015,5,1014174,175832,1,ROBBERY
-73.88307773,40.64096811,2015,5,1016699,172820,1,ROBBERY
-73.88928784,40.63343706734613,2015,5,1014979,170074,1,ROBBERY
-73.95830636,40.652979018457394,2015,5,995819,177177,1,BURGLARY
-73.90036466,40.827806089105614,2015,5,1011824,240885,1,BURGLARY
-73.96121468,40.63444175750344,2015,5,995015,170423,1,BURGLARY
-73.963897,40.65118582147451,2015,5,994268,176523,3,FELONY ASSAULT
-73.95536748,40.63934732,2015,5,996637,172211,1,FELONY ASSAULT
-73.95571399,40.62214585705247,2015,5,996544,165944,1,FELONY ASSAULT
-73.96144224,40.64591778497834,2015,5,994950,174604,1,FELONY ASSAULT
-73.96185772,40.625128902669154,2015,5,994838,167030,1,GRAND LARCENY
-73.95654684,40.63209603901958,2015,5,996311,169569,1,GRAND LARCENY
-73.95019217,40.62641174738263,2015,5,998076,167499,2,GRAND LARCENY
-73.96946415,40.62917150538582,2015,5,992726,168502,1,GRAND LARCENY
-73.95924004,40.65253744317673,2015,5,995560,177016,1,ROBBERY
-73.90288597,40.83085212940488,2015,5,1011125,241994,1,BURGLARY
-73.96111558,40.625208252983626,2015,5,995044,167059,1,ROBBERY
-73.93601386,40.65914728060662,2015,5,1002003,179428,1,BURGLARY
-73.96171111,40.66718718344365,2015,5,994872,182353,1,BURGLARY
-73.93812512,40.65615388,2015,5,1001418,178337,1,FELONY ASSAULT
-73.96058003,40.659762174475794,2015,5,995187,179648,1,GRAND LARCENY
-73.94746723,40.660311378903145,2015,5,998825,179850,1,GRAND LARCENY
-73.93964535,40.65691499163622,2015,5,1000996,178614,2,GRAND LARCENY
-73.96018881,40.65699805,2015,5,995296,178641,1,GRAND LARCENY
-73.93394672,40.66835484675735,2015,5,1002574,182783,1,GRAND LARCENY
-73.94459118,40.65575094836256,2015,5,999624,178189,2,GRAND LARCENY
-73.89128915,40.831431894583325,2015,5,1014334,242209,2,FELONY ASSAULT
-73.95079287,40.666735632602936,2015,5,997901,182190,1,ROBBERY
-73.93367125,40.66262359019328,2015,5,1002652,180695,1,ROBBERY
-73.93602752,40.66369264392379,2015,5,1001998,181084,1,ROBBERY
-74.00863394,40.64500167708584,2015,5,981854,174268,2,FELONY ASSAULT
-74.00306289,40.64346213620174,2015,5,983400,173707,1,FELONY ASSAULT
-74.00947245,40.63729974262498,2015,5,981621,171462,1,FELONY ASSAULT
-74.01994401,40.640817219250536,2015,5,978715,172744,1,FELONY ASSAULT
-74.01411154,40.64648331888562,2015,5,980334,174808,1,GRAND LARCENY
-74.01119228,40.64426585429288,2015,5,981144,174000,1,GRAND LARCENY
-73.9904874,40.66613642262011,2015,5,986889,181968,2,GRAND LARCENY
-73.8896567,40.837435777644615,2015,5,1014783,244397,1,FELONY ASSAULT
-73.90793379,40.65871102613838,2015,5,1009794,179276,1,BURGLARY
-73.91403304,40.66919531552163,2015,5,1008098,183094,1,FELONY ASSAULT
-73.91253429,40.67405518649421,2015,5,1008512,184865,1,FELONY ASSAULT
-73.91241195,40.67936348958027,2015,5,1008544,186799,1,FELONY ASSAULT
-73.91004807,40.68113204543784,2015,5,1009199,187444,1,GRAND LARCENY
-73.9029315,40.67084158545144,2015,5,1011177,183697,1,GRAND LARCENY
-73.90230277,40.65954628445667,2015,5,1011356,179582,1,GRAND LARCENY
-73.91227889,40.66814549,2015,5,1008585,182712,1,GRAND LARCENY
-73.90738723,40.66038764881919,2015,5,1009945,179887,1,GRAND LARCENY
-73.91388558,40.67452007306547,2015,5,1008137,185034,1,GRAND LARCENY OF MOTOR VEHICLE
-73.89946271,40.83166437620421,2015,5,1012072,242291,1,FELONY ASSAULT
-73.90310116,40.66820125170046,2015,5,1011131,182735,1,GRAND LARCENY OF MOTOR VEHICLE
-73.9161661,40.66996817228119,2015,5,1007506,183375,1,ROBBERY
-73.91033692,40.65668727544589,2015,5,1009128,178538,1,ROBBERY
-73.90263081,40.664448741119735,2015,5,1011263,181368,1,ROBBERY
-73.92091664,40.66746006401968,2015,5,1006189,182460,2,ROBBERY
-73.91977068,40.66718205,2015,5,1006507,182359,1,ROBBERY
-73.88543617,40.67344126738156,2015,5,1016029,184650,1,BURGLARY
-73.88177292,40.67985210475887,2015,5,1017042,186987,1,BURGLARY
-73.88151032,40.67140341,2015,5,1017119,183909,1,BURGLARY
-73.88681832,40.653479843790144,2015,5,1015655,177377,1,BURGLARY
-73.90295522,40.8428356,2015,5,1011101,246360,1,FELONY ASSAULT
-73.87335675,40.66721717,2015,5,1019383,182387,1,BURGLARY
-73.88513163,40.65978842814648,2015,5,1016120,179676,1,FELONY ASSAULT
-73.8878922,40.65567946727947,2015,5,1015356,178178,1,FELONY ASSAULT
-73.88569208,40.65663797598224,2015,5,1015966,178528,1,FELONY ASSAULT
-73.89078011,40.67264773,2015,5,1014547,184359,1,FELONY ASSAULT
-73.87431532,40.67118991683045,2015,5,1019115,183834,1,FELONY ASSAULT
-73.89463543,40.66706570531815,2015,5,1013480,182324,1,GRAND LARCENY
-73.89550829,40.678235,2015,5,1013233,186393,1,GRAND LARCENY
-73.89076095,40.67994058745221,2015,5,1014549,187016,1,GRAND LARCENY
-73.8780947,40.66053874562259,2015,5,1018072,179952,1,GRAND LARCENY
-73.90437923,40.82773538042305,2015,5,1010713,240858,1,FELONY ASSAULT
-73.87013873,40.68708851,2015,5,1020265,189628,1,GRAND LARCENY
-73.87078273,40.67852553947849,2015,5,1020091,186508,1,GRAND LARCENY
-73.89517836,40.65647683565784,2015,5,1013334,178466,1,GRAND LARCENY
-73.8892024,40.65669356181829,2015,5,1014992,178547,1,GRAND LARCENY
-73.87183871,40.68434564493914,2015,5,1019795,188628,1,GRAND LARCENY OF MOTOR VEHICLE
-73.89185104,40.67248954885837,2015,5,1014250,184301,1,GRAND LARCENY OF MOTOR VEHICLE
-73.86887262,40.670838,2015,5,1020625,183708,1,ROBBERY
-73.88478674,40.67792009496057,2015,5,1016207,186282,1,ROBBERY
-73.88549165,40.66842112264073,2015,5,1016016,182821,1,ROBBERY
-74.01172338,40.67268800062238,2015,5,980998,184355,1,BURGLARY
-73.88553463,40.83662207018951,2015,5,1015924,244102,2,GRAND LARCENY
-73.99279675,40.67739291653946,2015,5,986248,186069,2,BURGLARY
-73.99752306,40.68133735475783,2015,5,984937,187506,1,FELONY ASSAULT
-74.00719946,40.67569390144379,2015,5,982253,185450,1,FELONY ASSAULT
-73.95146498,40.67438835570873,2015,5,997713,184978,1,BURGLARY
-73.95787597,40.67252717886973,2015,5,995935,184299,1,BURGLARY
-73.96415551,40.67980844920911,2015,5,994192,186951,1,BURGLARY
-73.95138502,40.67528037393689,2015,5,997735,185303,1,BURGLARY
-73.93912667,40.67237605790028,2015,5,1001136,184247,1,BURGLARY
-73.92234305,40.67145468740389,2015,5,1005792,183915,1,BURGLARY
-73.96183014,40.673354736212616,2015,5,994838,184600,1,FELONY ASSAULT
-73.91155096,40.82563865125711,2015,5,1008729,240092,1,GRAND LARCENY
-73.95828451,40.67639197143546,2015,5,995821,185707,1,GRAND LARCENY
-73.95718,40.67285355028333,2015,5,996128,184418,1,GRAND LARCENY
-73.92687655,40.66951161107292,2015,5,1004535,183206,1,GRAND LARCENY
-73.94081289,40.66932474586383,2015,5,1000669,183135,1,GRAND LARCENY OF MOTOR VEHICLE
-73.93191513,40.67749925724829,2015,5,1003135,186115,1,ROBBERY
-73.92640603,40.67122954167186,2015,5,1004665,183832,1,ROBBERY
-73.98411356,40.66981372046369,2015,5,988657,183308,1,BURGLARY
-73.98665358,40.67668147142188,2015,5,987952,185810,1,GRAND LARCENY
-73.98097552,40.66364847374828,2015,5,989528,181062,1,GRAND LARCENY OF MOTOR VEHICLE
-73.99312529,40.67290797457064,2015,5,986157,184435,1,GRAND LARCENY OF MOTOR VEHICLE
-73.90077583,40.828311471392055,2015,5,1011710,241069,2,GRAND LARCENY
-73.95821488,40.69546810808048,2015,5,995837,192657,1,BURGLARY
-73.94822173,40.68199271137507,2015,5,998611,187749,2,BURGLARY
-73.9507003,40.69444957010492,2015,5,997921,192287,1,FELONY ASSAULT
-73.9554735,40.68565452750551,2015,5,996599,189082,1,FELONY ASSAULT
-73.95355642,40.67884124356864,2015,5,997132,186600,1,GRAND LARCENY
-73.95026199,40.69225082146988,2015,5,998043,191486,1,GRAND LARCENY
-73.9516837,40.69096413016096,2015,5,997649,191017,1,GRAND LARCENY
-73.95776735,40.684642571445664,2015,5,995963,188713,1,GRAND LARCENY
-73.95022875,40.683634971082114,2015,5,998054,188347,1,GRAND LARCENY
-73.95451367,40.68142994741024,2015,5,996866,187543,1,GRAND LARCENY
-73.90807466,40.83372735279367,2015,5,1009688,243040,1,GRAND LARCENY
-73.9554735,40.68565452750551,2015,5,996599,189082,1,GRAND LARCENY
-73.94954298,40.68933830752113,2015,5,998243,190425,1,GRAND LARCENY
-73.94559846,40.684541394811234,2015,5,999338,188678,1,GRAND LARCENY OF MOTOR VEHICLE
-73.94589293,40.68600724186957,2015,5,999256,189212,1,GRAND LARCENY OF MOTOR VEHICLE
-73.94200397,40.68833016893032,2015,5,1000334,190059,1,ROBBERY
-73.94672175,40.70016789310807,2015,5,999023,194371,1,ROBBERY
-73.93529385,40.69172461749268,2015,5,1002194,191297,1,BURGLARY
-73.92107321,40.68136520763059,2015,5,1006141,187526,2,BURGLARY
-73.9290066,40.69020030790956,2015,5,1003938,190743,1,BURGLARY
-73.92193337,40.68576292091871,2015,5,1005901,189128,1,FELONY ASSAULT
-73.89409478,40.83276569168364,2015,5,1013557,242694,1,GRAND LARCENY OF MOTOR VEHICLE
-73.93752819,40.67780436704266,2015,5,1001578,186225,1,FELONY ASSAULT
-73.93417776,40.69358768315113,2015,5,1002503,191976,1,FELONY ASSAULT
-73.93347217,40.69598895025992,2015,5,1002698,192851,1,GRAND LARCENY
-73.91761592,40.684011490662655,2015,5,1007099,188491,1,GRAND LARCENY
-73.93121034,40.68619976979374,2015,5,1003328,189285,1,GRAND LARCENY
-73.93047499,40.68253505644724,2015,5,1003533,187950,1,ROBBERY
-73.93529385,40.69172461749268,2015,5,1002194,191297,1,ROBBERY
-73.93317388,40.69496772348501,2015,5,1002781,192479,1,ROBBERY
-73.92310586,40.67895118263675,2015,5,1005578,186646,1,ROBBERY
-73.91594092,40.69990798932775,2015,5,1007558,194283,1,BURGLARY
-73.90945499,40.82849976369413,2015,5,1009308,241135,1,ROBBERY
-73.93053255,40.69996163739695,2015,5,1003512,194299,1,BURGLARY
-73.90547253,40.69147891524644,2015,5,1010464,191215,1,BURGLARY
-73.91759648,40.68807373985524,2015,5,1007103,189971,1,FELONY ASSAULT
-73.93561311,40.69719512118208,2015,5,1002104,193290,1,FELONY ASSAULT
-73.9290669,40.69453433674587,2015,5,1003920,192322,1,FELONY ASSAULT
-73.93267226,40.698889704908666,2015,5,1002919,193908,1,GRAND LARCENY
-73.91558267,40.7008684,2015,5,1007657,194633,1,GRAND LARCENY
-73.92726805,40.703879147491534,2015,5,1004416,195727,1,GRAND LARCENY
-73.91309256,40.68551229882396,2015,5,1008353,189039,1,GRAND LARCENY OF MOTOR VEHICLE
-73.91483972,40.69804622712918,2015,5,1007864,193605,1,ROBBERY
-73.85262926,40.80777612830679,2015,5,1025047,233606,1,BURGLARY
-73.91800285,40.69482616557487,2015,5,1006988,192431,1,ROBBERY
-73.98413423,40.68900792392838,2015,5,988650,190301,1,BURGLARY
-73.99035444,40.688281249271874,2015,5,986925,190036,1,BURGLARY
-73.98894839,40.68693344044126,2015,5,987315,189545,1,BURGLARY
-73.99016123,40.70253206808878,2015,5,986978,195228,1,GRAND LARCENY
-73.99068643,40.68640385343952,2015,5,986833,189352,2,GRAND LARCENY
-73.98625012,40.69264227,2015,5,988063,191625,1,GRAND LARCENY OF MOTOR VEHICLE
-73.98862549,40.69861514527808,2015,5,987404,193801,1,GRAND LARCENY OF MOTOR VEHICLE
-73.9867839,40.692214149657104,2015,5,987915,191469,1,ROBBERY
-73.96697287,40.68390174859501,2015,5,993410,188442,1,BURGLARY
-73.85022116,40.82164760694992,2015,5,1025705,238661,1,BURGLARY
-73.97290579,40.68851725895146,2015,5,991764,190123,1,BURGLARY
-73.96865272,40.69233140907249,2015,5,992943,191513,1,FELONY ASSAULT
-73.98151933,40.69136803573454,2015,5,989375,191161,1,GRAND LARCENY
-73.97590758,40.693672603735216,2015,5,990931,192001,1,GRAND LARCENY OF MOTOR VEHICLE
-73.97327221,40.68295094825632,2015,5,991663,188095,1,ROBBERY
-73.95146771,40.70036761534594,2015,5,997707,194443,1,BURGLARY
-73.94416543,40.70798926291122,2015,5,999730,197221,2,BURGLARY
-73.96158611,40.715237077912825,2015,5,994899,199859,1,BURGLARY
-73.96400325,40.71475203634517,2015,5,994229,199682,1,BURGLARY
-73.94228984,40.712168612429565,2015,5,1000249,198744,1,FELONY ASSAULT
-73.87522235,40.82802041610473,2015,5,1018782,240972,2,BURGLARY
-73.94362996,40.70994327369327,2015,5,999878,197933,1,FELONY ASSAULT
-73.96307191,40.71595943623454,2015,5,994487,200122,1,FELONY ASSAULT
-73.95857812,40.70866507382538,2015,5,995734,197465,2,GRAND LARCENY
-73.95615951,40.700690635748856,2015,5,996406,194560,1,GRAND LARCENY
-73.95049821,40.71406632056523,2015,5,997973,199434,1,GRAND LARCENY
-73.9596771,40.704578510040086,2015,5,995430,195976,1,GRAND LARCENY
-73.94267551,40.70411841226245,2015,5,1000144,195811,1,GRAND LARCENY
-73.93464503,40.70249472088852,2015,5,1002371,195221,1,GRAND LARCENY
-73.96284239,40.71354671721087,2015,5,994551,199243,1,GRAND LARCENY OF MOTOR VEHICLE
-73.95000267,40.71106333647986,2015,5,998111,198340,1,ROBBERY
-73.8647255,40.83331960711078,2015,5,1021684,242907,1,BURGLARY
-73.95619782,40.71374474839634,2015,5,996393,199316,1,ROBBERY
-73.95658339,40.719893158249626,2015,5,996285,201556,1,BURGLARY
-73.95811686,40.71946554382328,2015,5,995860,201400,1,BURGLARY
-73.95203819,40.72952819908396,2015,5,997543,205067,1,FELONY ASSAULT
-73.94038358,40.71810181546184,2015,5,1000776,200906,1,FELONY ASSAULT
-73.95514242,40.72222565,2015,5,996684,202406,1,FELONY ASSAULT
-73.95775811,40.72200980449903,2015,5,995959,202327,2,GRAND LARCENY
-73.96001148,40.71833537642917,2015,5,995335,200988,1,GRAND LARCENY
-73.96239876,40.71983207490828,2015,5,994673,201533,1,GRAND LARCENY
-73.9531152,40.72695680585703,2015,5,997245,204130,1,GRAND LARCENY
-73.86936892,40.82051810604211,2015,5,1020406,238241,1,BURGLARY
-73.80669851,40.59148065329811,2015,5,1037936,154828,1,BURGLARY
-73.81760909,40.58460902504471,2015,5,1034911,152318,1,FELONY ASSAULT
-73.81223807,40.58826469105557,2015,5,1036400,153653,1,FELONY ASSAULT
-73.84490457,40.57592886128944,2015,5,1027335,149141,1,GRAND LARCENY
-73.81087561,40.58497966707573,2015,5,1036781,152457,1,GRAND LARCENY
-73.78612614,40.59102424889385,2015,5,1043650,154675,1,FELONY ASSAULT
-73.74855824,40.59852934927109,2015,5,1054076,157437,1,FELONY ASSAULT
-73.74211502,40.59600357001551,2015,5,1055868,156522,2,FELONY ASSAULT
-73.74910265,40.60218662409783,2015,5,1053921,158769,2,FELONY ASSAULT
-73.75777868,40.59402845313131,2015,5,1051520,155790,2,GRAND LARCENY
-73.86431407,40.83660454705038,2015,5,1021796,244104,1,FELONY ASSAULT
-73.74861582,40.59662457757862,2015,5,1054062,156743,1,GRAND LARCENY
-73.77755547,40.59681599038519,2015,5,1046025,156791,1,GRAND LARCENY
-73.75358599,40.61002725739269,2015,5,1052668,161622,2,ROBBERY
-73.83572132,40.69605013029504,2015,5,1029804,192909,1,BURGLARY
-73.82374199,40.70536737599695,2015,5,1033119,196310,1,FELONY ASSAULT
-73.84441802,40.69517290910534,2015,5,1027393,192585,1,FELONY ASSAULT
-73.84902661,40.68248995543652,2015,5,1026123,187962,1,GRAND LARCENY
-73.85698534,40.68689450767341,2015,5,1023913,189563,1,GRAND LARCENY
-73.82443785,40.69039570503412,2015,5,1032937,190855,1,GRAND LARCENY OF MOTOR VEHICLE
-73.84637378,40.689957722622246,2015,5,1026854,190684,1,GRAND LARCENY OF MOTOR VEHICLE
-73.85327871,40.821234340317375,2015,5,1024859,238509,1,FELONY ASSAULT
-73.82324709,40.70157608880584,2015,5,1033259,194929,1,ROBBERY
-73.76864341,40.70381508809567,2015,5,1048397,195780,1,BURGLARY
-73.80791498,40.70306663710557,2015,5,1037509,195481,1,BURGLARY
-73.80866679,40.70501119,2015,5,1037299,196189,1,FELONY ASSAULT
-73.76654371,40.7132611,2015,5,1048970,199223,1,FELONY ASSAULT
-73.78950953,40.69419078599644,2015,5,1042620,192259,1,FELONY ASSAULT
-73.76765982,40.70765853519339,2015,5,1048666,197181,1,FELONY ASSAULT
-73.77319368,40.706332867304006,2015,5,1047133,196694,1,FELONY ASSAULT
-73.81377723,40.70253555085557,2015,5,1035884,195284,1,GRAND LARCENY
-73.79492838,40.69106055,2015,5,1041120,191115,1,GRAND LARCENY
-73.86213482,40.833160090541206,2015,5,1022401,242850,1,FELONY ASSAULT
-73.79624547,40.704923995551056,2015,5,1040743,196165,1,GRAND LARCENY
-73.78620196,40.70791405,2015,5,1043525,197261,1,GRAND LARCENY
-73.76840383,40.710487150379095,2015,5,1048457,198211,1,GRAND LARCENY
-73.79837912,40.70543279065436,2015,5,1040151,196349,1,ROBBERY
-73.80790514,40.70147739761225,2015,5,1037513,194902,1,ROBBERY
-73.78220778,40.70170611895968,2015,5,1044638,195002,1,ROBBERY
-73.75941803,40.71167642146195,2015,5,1050947,198651,1,ROBBERY
-73.91271386,40.70487636001545,2015,5,1008451,196094,1,BURGLARY
-73.90194288,40.71558050374941,2015,5,1011433,199997,1,FELONY ASSAULT
-73.88507372,40.71432152174283,2015,5,1016110,199544,1,FELONY ASSAULT
-73.8777195,40.83572476215488,2015,5,1018087,243778,2,FELONY ASSAULT
-73.87870753,40.70211176058607,2015,5,1017881,195098,1,FELONY ASSAULT
-73.86241227,40.70947686,2015,5,1022395,197788,1,GRAND LARCENY
-73.89160639,40.70324175091128,2015,5,1014304,195505,1,GRAND LARCENY
-73.90678571,40.70136664479962,2015,5,1010096,194817,1,GRAND LARCENY
-73.9004801,40.71921605798246,2015,5,1011837,201322,1,GRAND LARCENY
-73.91013227,40.70158614,2015,5,1009168,194896,1,GRAND LARCENY
-73.90930876,40.71309155273014,2015,5,1009392,199088,1,GRAND LARCENY
-73.86459833,40.709364172178326,2015,5,1021789,197746,1,GRAND LARCENY OF MOTOR VEHICLE
-73.88789929,40.71794739471015,2015,5,1015325,200864,1,GRAND LARCENY OF MOTOR VEHICLE
-73.9116134,40.702460125813126,2015,5,1008757,195214,1,ROBBERY
-73.84762342,40.81689583340316,2015,5,1026427,236931,1,FELONY ASSAULT
-73.87541056,40.71206350744189,2015,5,1018790,198725,1,ROBBERY
-73.91537875,40.70808423587216,2015,5,1007711,197262,1,ROBBERY
-73.74265984,40.70596947375535,2015,5,1055599,196585,1,BURGLARY
-73.72893379,40.70828749772445,2015,5,1059402,197441,1,BURGLARY
-73.75543004,40.72012740314104,2015,5,1052044,201733,1,BURGLARY
